site_id,s_site_latitude,s_site_longitude
7WDC439A,38.857256,-76.995395
MW15611Z,39.1664,-87.1863
DE01145D,42.54916666,-83.4433333
9AT2494X,33.71773562,-84.6225873
PR00586A,18.118989,-66.1834527
IL01704Z,38.62305555,-90.175
DN04776A,39.328476,-102.041775
A1R0782A,43.0912,-98.3072
NJ05876C,40.94068,-74.18481
A1P0225Z,43.48352778,-95.64269444
SL02119A,40.682414,-112.061263
DEI3425A,42.625446,-82.88468
LA74851A,33.9205556,-118.40745
DES0521A,42.3394,-83.07987
CH22828Z,null,null
4BN0314A,42.34969297,-71.4011681
DA01059F,33.45,-96.7944444
DCYH066A,38.916374,-77.045234
CH46599B,42.4392,-88.2539
DAI4522A,33.108018,-96.81807
A2E0424B,28.54583333,-81.3725
SL04340A,40.68870278,-111.8783083
LI12791X,null,null
3MYA062B,42.92888,-74.21175
ZZSEAN1C,45.5552,-100.22651
4MN0587E,43.28360277,-71.81684722
NY80071A,40.692321,-73.991153
LA33544Z,33.5478,-117.681
A5T0051A,39.11313889,-94.6281667
PH60109B,33.755242,-112.105828
DA03767M,33.48588889,-94.52130556
IE84272A,34.04314,-117.60958
DN04859A,39.206227,-106.953906
NM00299A,35.127544,-106.613689
DA05892A,33.0375,-97.56464
4SH0310C,42.1088132,-72.300327
9AT5568A,32.911327,-84.147505
MW07109A,39.83388889,-86.2269444
MW07288Z,39.58783974,-86.3229501
MO10411A,38.16830556,-92.5935278
PO1013WA,45.449059,-122.780602
NY01744A,40.75372182,-73.9666703
VA30441E,36.804114,-76.077778
SDY5301A,33.20058,-117.24487
CH4204BA,41.906209,-87.725277
9ME0415A,35.98425,-89.1234722
CH0807GA,41.892645,-87.625578
AU02218A,30.24309278,-97.75822889
LA85348A,34.023773,-118.156767
VGY2501A,36.09075,-115.183722
DC80002A,38.935614,-77.073118
7WAC150E,38.83507,-77.452175
BQ06064C,40.73715182,-73.8554945
NJ05489C,40.75777777,-74.2113889
DA02909D,32.55146,-94.36376
CH22519A,41.77109444,-87.6244444
BQ06258B,40.760759,-73.921705
PO01239D,45.21525,-123.187083
LI02245A,40.70541667,-73.48402778
A3B0477C,30.103778,-95.4327
DA08201M,32.519194,-93.71429
CI13522A,null,null
1ME7400A,40.24192,-74.62876
CH33259E,42.15208333,-87.968
DCS0077A,39.306109,-76.63329
BA92451C,37.522419,-121.96388
IE25854Z,33.1111,-117.2222
BQ04810E,null,null
BA52126A,37.898097,-122.287183
SV13763Z,37.361608,-118.395578
SC13435B,37.31291667,-120.471028
A1O0768D,45.01233333,-93.4363333
NY01531H,40.739213,-73.989622
DETAS03A,42.33139,-83.0458
5AS0830C,35.572522,-82.526425
CH92687A,41.74879167,-87.73805834
SF03218A,37.66900654,-122.466989
DE04215A,42.43583333,-82.9505556
IEE0004A,33.82747,-117.84175
PH80016A,40.1617,-75.1511
LA33954C,33.802403,-118.108514
DA03515B,32.736257,-97.083069
9ME1068A,35.014341,-89.898056
4BN0044A,42.35773504,-71.0580475
LI02066A,40.714662,-73.600859
A3H0080A,30.42252601,-94.1917756
NJ06658K,40.709908,-74.339558
SE07016A,48.67222222,-122.349361
BHY5701A,33.7216473,-85.78045365
BX03117X,null,null
1BU6994C,40.34749748,-75.0763847
4BS0536B,42.15222222,-71.2480556
9BH0329A,33.462635,-86.12375
LI13309C,40.669972,-73.387391
CH82049A,41.847619,-87.689872
SE09138A,47.0419551,-122.9354423
ON04043B,40.94689,-94.974517
CH22898Z,null,null
9LV3208T,37.3689,-83.003
MW02513B,39.11055556,-86.54
IE94210A,33.977179,-117.452172
TO01176A,41.665691,-83.7395302
LI12185A,40.70304,-73.628705
NJ08357B,40.4488,-74.1435
SE01111H,47.68361111,-122.369444
4WL0795B,42.57750349,-71.8316705
PH10887D,32.39583333,-110.994167
PH32302A,33.37694444,-112.513
CL51345C,41.14318,-81.58777
SE05456A,47.1089,-122.3527
WE03300B,41.06096666,-73.8627
9JK0521A,31.53106111,-82.8161472
8FLC002A,33.85833,-79.913345
MO07048A,37.83767189,-90.49348022
A1N0609C,45.02127778,-93.0166389
A1N0965A,45.2392,-93.1618
NJ06708C,40.447333,-74.488222
SF95017B,36.909647,-121.766071
ON01256A,41.24261944,-95.97428611
1BU6263L,40.21652406,-74.8608876
PH44300E,null,null
A1O0371Z,46.34939679,-93.5091272
9LV1116A,37.88566667,-86.0611694
NJ05383A,40.64681,-74.13099
A3B0419B,30.28171479,-95.1497884
NY10224F,41.33194,-74.24
9AT3112A,34.050833,-83.926694
CHS0328A,41.779948,-87.661621
DE03036B,42.444833,-83.037535
SF43565B,37.77508611,-122.418689
IE04698A,34.0817,-117.201
DA03657B,32.970661,-96.877567
MO07779Z,38.33842222,-90.4127222
SE05565C,null,null
7WAC380E,38.78328,-77.07936
1CH8200B,39.98702223,-75.84895556
PRRO244A,17.98833333,-66.02638889
NYS1339A,40.701917,-73.912026
A4J0908W,40.68341651,-79.3388331
SE05568D,47.19318889,-122.544903
AU01574G,30.17230556,-97.2547222
AR02102D,36.204472,-94.116522
8MB0702A,33.66969445,-78.97019445
NY02750B,40.78675,-73.97575
9JK0TS1A,30.32611111,-81.6652778
CH90223A,41.944865,-87.644863
2LA9575B,40.039504,-76.324002
VG08374H,36.145025,-115.313892
AUY4301A,29.888411,-97.938351
A3F0123B,29.77735834,-95.68978056
9BH2105A,33.09099166,-86.8162611
CH18377B,null,null
4DEB430B,42.49916667,-71.1933333
SL01511A,41.18194444,-112.113333
DA04965Z,32.73317777,-96.64594305
NJ05392I,40.75296,-74.02927
LA02777A,33.650721,-117.744935
OK01735Z,34.93399944,-99.5108662
3ONS560D,43.19894444,-76.0975
4BN0392A,42.4566806,-71.2533242
CH73312A,42.10679,-88.01336
SF64006S,37.25091666,-121.9611667
6FB1227A,26.25863889,-80.2470278
4WL1786B,42.248577,-71.792874
PH68157A,32.9128,-112.108
DN01304A,38.958005,-104.768191
9BH3402S,33.951808,-87.888988
CHS2601A,41.837543,-87.803104
DNS0676A,39.697473,-104.870566
CLS0285A,41.144131,-81.471546
NY01441A,40.73577801,-73.9935575
CL25887E,41.01394444,-80.7099722
MO02786G,38.617131,-90.42309
SF54024C,36.990998,-121.573111
SA01377D,29.391591,-98.474545
TC02307A,44.2306,-86.1348
9KX0463A,36.532,-84.5031
1BU7818C,40.167759,-75.00665
A2E0010A,28.479055,-81.453941
PH20350D,33.44416667,-111.755
CHS3102A,41.962281,-87.731796
7BAS208E,39.11019,-76.60164
4MN0601B,43.6025,-71.45472222
9AT3888C,35.015601,-85.282348
DCS0020A,39.27904435,-76.60657953
SV13717Z,34.243183,-119.182083
VG22016A,37.921925,-114.4499889
A3I1188A,29.732754,-95.431956
NYYX501A,40.75966,-73.9833
LA02550A,33.870761,-118.29967
BH80047A,30.38015,-86.35475
NYS1760A,40.598135,-73.752841
9AT4105A,33.55222222,-84.3647222
CHS2976A,41.878448,-87.619209
AT0833GA,33.95189,-83.4063
A1P0957Z,null,null
HNTAS05A,29.7630556,-95.3630556
8SU0611A,33.9567389,-80.3359611
NJ08513C,40.44978,-74.47294
DCS0063A,39.349862,-76.693058
NOYH023A,29.95243,-90.06887
CL33569B,41.27725431,-80.8466593
PR01160A,18.408489,-66.05718
PH35111B,34.610882,-112.301059
LIROI108,40.675566,-73.637548
CI80012C,39.96163888,-82.4913888
9AT3712A,32.322392,-85.160495
BA50186A,39.096143,-122.78298
NY09399B,41.323228,-73.657279
PXYH087A,33.387253,-111.856319
KXYH002A,36.31095278,-82.36917778
BOI0056A,42.54872,-71.48392
VA51434A,37.44288333,-77.6274583
NYY1602A,40.760097,-73.981812
LIS0860A,40.883564,-72.477553
AD03815A,42.151864,-84.030169
LA33726A,33.897256,-118.125678
LA02294A,33.65095,-117.9687
PH07614A,33.401391,-111.961879
A2E1819A,28.313161,-81.352071
MW07248T,39.6483,-85.6683
SL01444C,43.48169444,-112.073083
LI12262E,40.83858333,-73.54522222
6WP1283E,26.6151,-80.2211056
BA02128A,37.69930189,-121.881992
NO03077S,30.0183222,-90.1996083
LI13790C,40.83499801,-73.1859734
NO00409A,29.99288889,-90.2173611
NJ07075E,40.91452,-74.81251
8CT1280A,34.81215,-80.93166
NJ1073BA,40.75251258,-74.15685414
7BAS021P,39.04388889,-76.68194444
MO08224B,39.09741667,-92.3316944
HNYH0D5A,29.759296,-95.367004
CH1218BA,41.782581,-87.604952
SV12823Y,34.219967,-119.161348
WE03078W,40.997602,-73.661762
CH0072BA,41.901312,-87.631193
DA02275B,33.01377777,-97.0743333
A2A5099S,29.17632,-81.08103
1BL8669A,39.998205,-74.961695
A3F0458A,29.91931,-95.68962
DN03365D,null,null
A4J0125T,40.61241111,-80.2591805
A5C0647A,38.985611,-94.579498
A2E0030A,28.569719,-81.205745
1CA6629E,39.8975,-74.95555555
PO01291A,45.516,-122.77
6MD1031D,25.804166,-80.394999
A3I1065A,29.732754,-95.431956
DN00053A,38.96879,-104.7876
MU04613M,43.064103,-86.21346
2LY5016A,41.3897944,-76.7939806
CL32448B,41.05944444,-81.4915167
PH0100BA,39.913247,-75.143563
6MD1152C,25.95380556,-80.2354444
AR13710Z,36.4301914,-91.4902081
SCL0586A,40.62246951,-123.462083
SA01318D,29.56694444,-98.1183333
MW0702WA,40.001025,-86.125723
A4L1813A,40.0203,-80.8924
DES0247A,43.432472,-83.934297
A1O0661A,46.4005323,-96.1986107
TPE0018A,28.3276623,-82.6993816
A6D0725C,40.98480555,-83.5325833
DN0035WA,39.57974,-105.31668
IE04411A,33.877668,-117.883263
AU01905A,30.52786,-97.819464
WE03300E,41.06661111,-73.8617778
3JES318A,44.20347,-75.88476
SV00235A,34.06275,-118.443269
9ME7121A,36.24280167,-88.9080658
A6C0271B,40.0011,-83.008
CL50177C,41.35766666,-81.4380278
CH58338D,41.41915,-87.2926139
NY01436A,40.733745,-73.99958
DA02560D,32.78527777,-96.3794444
B411023A,34.9216,-94.094
SD06430A,32.83566941,-117.246946
DCYS201A,38.950462,-77.136247
4PQ0955A,47.16744386,-68.87033269
AR01562A,35.198969,-94.271092
NJ08810A,40.44207,-74.52879
A1Q0935B,44.33666666,-90.9130555
AU01156E,30.16572222,-97.872
A4J0578E,40.639623,-80.065761
A1N0978Y,44.79403392,-91.4153304
CHS0449A,41.973413,-87.655015
DE04413M,42.405622,-83.139031
CH65333A,41.657611,-87.782667
DA05161A,31.9823,-95.09615
SFP4771Y,38.321516,-122.759869
LA83371A,33.811856,-118.366696
SD07392X,32.89622,-117.24188
4PR0644W,41.684561,-71.473994
LAY1116A,34.16097327,-118.166477
5TC1812A,36.016119,-82.527228
9MT1014A,30.407681,-88.954592
SP01223A,48.908646,-117.868957
CH88141A,41.59520555,-87.55183333
SD07427X,32.73158,-117.14993
1BU2396A,40.3625,-75.32833333
JVY0502A,32.00260119,-81.1170427
MO05435B,38.73147387,-90.5756693
NCS0069A,35.22744842,-80.84834029
LUS0099A,38.204944,-85.694578
PT80197A,45.1584,-122.8742
CI12965Z,39.25374,-84.44498
MT01219A,45.69,-107.4225
A4J0473Z,40.47414786,-79.6494962
DNS1084A,39.976869,-105.263384
MW15626A,39.195483,-86.87928
PH1142BA,33.480673,-112.173673
BA10033G,37.78158,-122.39241
ZZ879899,null,null
CH42415A,41.78283,-87.67643
BA82395X,37.501824,-121.973084
NJ05342A,40.88716667,-74.1016944
MO08717G,38.9136,-92.3989
ML00911U,42.20690555,-88.2877583
LA54082X,33.51716,-117.75832
CTFF313B,41.22860994,-73.1144439
NJ01059A,40.6868,-74.1938
SFL0160A,39.16278888,-123.2104583
A1N0350D,46.80875,-92.20875
NY09081A,41.1768,-73.7782
9AT1859A,35.079521,-85.304013
SF23259B,37.440689,-122.282857
SEY0602A,47.236679,-122.427397
LA33921Z,33.9803,-118.216
A2COWDPN,28.368418,-81.559469
DA05801A,33.22146889,-96.8076392
NYS1802A,40.75462,-73.771804
NY6223BA,40.664624,-73.760634
7WAS560A,38.94008,-76.91678
7WDC193J,38.88674053,-77.00476814
DC3168BA,38.91519,-76.99474
DCY4301A,38.90162,-77.01692
DC4A71BA,38.872896,-76.936218
7WAN623A,39.05174,-77.050944
DCY0508A,38.90756389,-76.86454723
7WAN235A,39.05987,-77.067
MLY0702A,43.069902,-89.412124
7WAS628B,38.9871,-76.9354
IWAS831A,38.791828,-77.002954
7WDC485A,38.90050278,-76.98359723
ML93578A,42.82290801,-89.061183
DC1090ZA,38.899321,-77.022162
7WDC831A,38.90334,-77.02247
9AT7115A,32.937469,-85.238097
9NV1164A,36.959389,-87.308853
CHY4301A,41.850123,-87.61988
9BH8155A,33.41716,-86.3074
OKY0101A,35.463445,-97.515118
NO01985A,29.95068,-90.08268
SL3511WA,38.493759,-90.284141
CH29836A,40.70452039,-89.6394538
CTNH775A,41.511184,-72.982581
A1Y2601A,44.979514,-93.276079
7WAC302A,38.82277,-76.16249
SC14009A,39.18861111,-120.120278
3BRS403A,42.34207854,-75.8604694
VA70326A,37.017942,-76.351325
BOI0107A,42.19331,-71.54028
MO07201S,38.50744444,-90.6554444
SFP4903X,37.38197664,-121.900231
DA03109A,33.19361258,-97.1191621
NJS0044A,40.72326,-74.1989
9AT7151B,33.50449444,-85.16619722
SA01626A,28.81740017,-97.8251108
A5D0387A,39.171836,-95.08155
6WP1187A,26.36555556,-80.1180611
SVL0026A,34.100072,-118.5036194
PH80361A,39.8261,-75.8414
LI12613A,40.70545156,-73.6526247
SV00122A,34.214366,-118.358969
9AT4492M,33.86305556,-84.1780556
CH16505F,null,null
CT11058D,41.66583333,-72.6394444
PH10188C,33.72611111,-112.196833
SD07596Y,32.898175,-117.215347
1MG7982B,40.170344,-75.276103
CH42677Z,null,null
NY0100WA,40.77632125,-73.95154204
8AN0641A,34.668607,-83.09942
2MO6319B,41.08888888,-75.4352555
A1O0151Z,45.34916667,-95.25372222
DN03627B,40.01338974,-105.268997
A3E0500B,29.5446762,-95.61395677
CH56254C,42.155933,-88.207586
CH26588B,42.36644444,-89.0198333
SV01594A,34.27694444,-118.519167
9ME0486A,35.903602,-88.754785
LN01020E,42.69694444,-84.5636111
9LV4496A,38.197492,-86.928294
DNS0756A,39.736197,-104.822364
CH16501C,42.46521,-88.07
DN05053B,39.382411,-107.339854
A1R0831A,45.55122,-100.441114
DES0192A,42.508933,-83.359242
A4J0794B,40.944669,-78.579858
IE25524B,33.716122,-117.195744
HNY4401A,29.74595,-95.46
A4A1821B,41.354081,-79.151861
NM03394A,36.72155833,-108.1907028
MX85055A,39.7297,-121.81261
SFP3193A,37.798151,-122.400951
SCL0288A,36.599903,-120.199162
6MD1115B,25.813,-80.1952778
SFYN702A,37.5663793,-122.2810196
A4A1883C,39.803062,-78.672308
DE02167Z,42.83778,-82.66611
SIBTSERO,null,null
NJ0010ZA,40.806578,-74.372601
DITES13A,44.07560793,-75.20028166
LA03860A,33.98716388,-118.046572
PH10846C,32.18916667,-110.978611
CL82436D,41.63695,-81.43853
DA02713I,null,null
1MG2301D,40.1397,-75.31593
DA01371C,32.909,-96.9914167
6MD1502_,25.691325,-80.1580917
PO01626C,48.86,-122.46
3ERB269A,42.88344444,-78.8669444
CT11048A,41.42879694,-71.8090772
DA031210,33.179606,-97.287713
A5S0009B,37.136803,-93.341198
DCS0143A,39.34104,-76.66347
9ME8075Z,34.469861,-90.991051
CI13072T,38.97820553,-84.5342192
TPE0023A,28.8210527,-82.4883435
PR00353A,18.345806,-66.433278
SE04116A,47.11015555,-122.145656
SEYD201A,47.653313,-122.305905
SE02543B,47.78222222,-122.147778
SV12394A,34.03637,-118.42482
NM02580A,31.76982778,-106.5088806
9JK1150A,31.06769,-81.40592
4BS2537E,42.226578,-71.226578
CH31063A,42.06311111,-87.7695889
PH44208A,34.562728,-113.478989
PBE0008A,40.27915,-79.52796
SA01270A,29.555,-98.4361111
CH0036BA,41.867526,-87.63051
DA02842X,35.1838862,-101.9282029
1BU7820B,40.148976,-74.997919
LI12365A,40.77717089,-73.5193077
SY03510A,41.38833333,-82.4161111
DA01616A,32.50784444,-96.3802722
MOYH032A,30.00116846,-90.4098076
DEI3531A,42.37364,-83.3515594
NJ09833A,40.729384,-74.063471
DN01570Z,39.730052,-104.827477
2CB2017A,41.202285,-75.991102
NYYAU01A,40.75108073,-73.9668123
SV14222A,35.40230556,-119.0275278
NE4010BA,42.28189096,-71.074852
CTS0038A,41.634781,-76.978508
A1Q0176A,44.80047777,-92.99461111
8MB1024A,33.73468888,-78.859219
DES0788A,42.487106,-82.92076
DEYH019A,42.728227,-84.492396
A6B0228A,39.262553,-83.233836
DN04003C,30.62361111,-105.140556
A3L0083B,30.74053632,-95.0128475
CC01418D,26.24041666,-98.2962778
CTHA347A,41.47158,-72.32331
HAMT103A,40.960873,-72.299007
9ME1034X,35.15086,-90.011593
7BAN072A,39.281005,-76.751297
BA11763Z,37.95269712,-121.958997
SA01128B,29.55158333,-98.4079722
ON06302Z,40.03708333,-95.82197222
8SU0461A,33.969992,-80.485553
CHS1420A,41.772636,-87.638014
VGY5404A,36.12107086,-115.1620407
NYS1699A,40.681517,-73.777204
ML94408A,43.7947,-88.47498
DE02880A,42.532331,-83.020678
AR01685A,35.2037,-91.9739
A2G0132C,28.234925,-82.309644
DEYB801A,42.3844125,-82.9146893
NEB5601A,44.53095,-72.78123
9ME0350A,35.60917,-88.79611
4MNS020A,43.32839,-71.47427
PHS0393A,40.05872,-75.17129
PHS0427A,39.991541,-75.144681
PHS0399A,40.047865,-75.172875
A4F0827A,40.46372,-78.47677
1LE6391B,40.54535,-75.42232
CH69008Z,40.69129943,-89.6595052
B410701A,35.28634967,-87.33708578
SF63057S,37.7695083,-122.4260917
IE94221A,34.10446,-117.6241
MT02279Z,47.468027,-111.357785
SE02502A,47.52045,-122.177931
PO01637B,46.11155277,-123.185556
NM01302A,35.72149837,-105.932503
LI13606W,40.884006,-73.262278
CH16198V,42.3177,-88.0066
IEY7801A,33.625331,-117.879264
VGYB604A,36.106583,-115.173195
TK01439B,31.06583333,-97.05
1CA6803B,39.91272797,-75.010226
BK04024A,40.61905,-73.99932
DCS2584A,39.28019,-76.57534
DC1057ZA,38.64394,-77.2976
VGE0006A,36.13629,-115.16213
SV11433A,34.29285833,-118.689481
LII2010A,40.725266,-73.48688
PX1261BA,33.41263889,-111.864583
NM03340B,37.802716,-107.669816
A1Q0640B,44.57422,-93.16163
9LV3622A,36.788806,-84.481111
A2G2292Z,28.282463,-82.454281
1BL6294B,40.06216111,-74.87816944
DCY1B71A,39.385667,-77.4111493
SC07253A,38.160168,-121.389944
DN01239T,40.5489,-105.1964
SF53304B,37.750481,-122.479508
SE01577C,47.81507222,-122.351997
7BAN225B,39.545,-76.4913889
CH15352E,null,null
UP30761A,43.087317,-75.303808
SV00903A,34.978397,-120.430997
AR01705T,34.48907222,-93.0939917
CTNH052A,41.52761,-73.122
9ME0490A,35.25916667,-89.8269444
SC07133A,37.24669445,-121.0856306
DCS1393A,38.949081,-77.032827
1MG6268H,40.15444113,-75.3769409
PH33412B,33.30666666,-112.167222
5GB0389A,36.27583,-79.9403
7WDC193H,38.90659,-77.04851
5CRI192A,35.184,-80.9257
NO00106B,null,null
RK05081C,41.09305556,-73.9619444
NO01044C,30.49365,-91.14785
PO02638C,44.01027419,-121.382336
NM01344A,34.98601944,-106.615406
CI16140A,39.80339,-84.10593
9BH1369G,33.512732,-86.929056
CLS0295A,41.584267,-81.540069
A1Q0778A,44.74111445,-92.9597122
CHS0360A,41.93181,-87.717092
CBS0088A,40.103467,-82.871762
DN04922C,39.50241,-107.3111
IE25542Z,33.849886,-117.73681
SDY3001A,32.93979,-117.102591
IE94585A,34.00513,-117.627883
3LES657A,43.915867,-75.376174
A2G1837X,27.861203,-82.198446
9AT3731A,35.0918,-84.969106
ML13028A,42.970017,-87.987569
NYYH0F2A,40.758594,-73.981795
ML73799D,43.055066,-89.32424
CTFF351F,41.25143889,-73.1171028
DA03110D,33.20522,-97.15702
IE04829E,33.90244444,-117.176
NO02020C,32.534884,-92.064559
9JK1469A,30.518166,-84.813693
PO01283D,45.45524,-122.7813
CT11199A,41.304165,-73.118277
7BAS215B,39.1313934,-76.5490399
SFYH02FA,37.429933,-121.9257546
B410529A,46.48777771,-84.3627243
IE95072A,33.803968,-117.881924
BQY0406A,40.643695,-73.781692
CH80057A,41.94301,-87.66398
NYS0972A,40.804231,-73.968706
NJ05392H,40.75456,-74.02906
CH12124B,null,null
NJ06726G,40.51758644,-74.4135657
SF85818W,36.63065833,-121.820786
VG80042A,36.13,-115.118
5RW0996A,35.984166,-77.873056
FLYH063A,25.77998,-80.13105
OK80064A,35.37562,-97.53027
9ME7154Z,32.084037,-88.534904
7WDC019B,38.875553,-77.006981
PH13604B,31.389928,-110.961268
VA22049A,38.14416885,-78.43333435
CH80015C,null,null
FLH0030A,25.670033,-80.351201
DM80012F,40.75523,-96.65442
6WP1145A,26.66861111,-80.0702778
SF0025BA,37.787219,-122.40312
9LV2285A,37.590583,-84.845361
ORYH0H4A,28.4057018,-81.5271568
ATY6601A,33.659922,-84.424263
7WAC027A,38.780991,-77.181999
NJE0012A,40.70259,-74.74366
TU02512A,36.11833748,-95.9030599
IE24061C,33.00166666,-117.373056
NJ06563A,40.65972,-74.34312
9KX0012A,35.96204167,-83.9835528
3SLS526A,44.61702516,-75.5809176
PR00380A,18.072476,-66.986749
VA41479A,37.22927749,-77.4048066
4LA0159A,44.40372,-70.9614
IL09202A,39.28293,-89.8541
1CM5290B,39.055185,-74.762666
DAYD602A,32.747504,-97.083804
ATI8679A,39.361827,-74.415653
CL10058A,41.396998,-81.558299
BAP0408Y,38.44579,-122.71722
A3H0054A,30.25058,-94.631861
SC05096A,38.41565457,-121.600014
1NC6604F,39.63288888,-75.75522222
PO04814A,45.151506,-122.859772
3REA333D,42.66108,-73.73014
NJ05396A,40.52633333,-74.2632333
DAI4610A,32.35139847,-95.3460999
3MCO787A,41.813286,-78.707831
NJ08100A,39.7507,-74.308505
NJ07397A,40.824647,-74.770695
TC01339A,45.030106,-85.609561
ON03006A,40.824786,-96.655672
LAYK102A,34.040191,-118.269713
SC33006B,38.11691666,-121.273556
CH73176E,42.265671,-88.00182
NYS0830A,40.75660506,-74.0015952
TPYH089A,27.951611,-82.520615
SE07023B,48.75083333,-122.420833
1NH6887B,40.70833056,-75.2160806
CI12642C,39.21119167,-84.3887583
IWDC898A,38.940302,-77.054867
PXY4101A,33.510165,-112.128786
PH7177BA,33.60457778,-112.3248361
9AT4568A,33.538,-84.349083
SV11073G,34.04551,-118.39137
PH20162F,33.4659,-112.082
NJ08121B,40.34361111,-74.5983333
BA66014S,37.84458333,-122.2778333
VA10372A,36.87150218,-76.2895543
A2H5291S,27.773869,-82.712908
6WP1219A,26.4281,-80.1536
A5C0441T,39.78138889,-93.3029556
6MD1916S,25.540011,-80.468481
7WAS009A,38.991825,-76.901108
SEI1162A,47.772507,-122.188003
CT11279D,41.833463,-72.603052
NJYC909A,40.81407252,-74.07350337
PH10219A,33.41611111,-111.956111
HAMT398A,40.94020486,-72.21026042
PH69146A,33.057484,-111.47221
A1Q0150A,44.88944444,-93.2663889
SC13117A,37.75283333,-121.434389
MW08158A,40.77229411,-86.3815539
BQ04964B,40.78533333,-73.8436944
ON05569A,41.532056,-100.498972
LI12276A,40.73661,-73.65851
A1N0858Z,47.8836,-91.8419
VA11059F,38.21133333,-77.5050278
MNR0011A,44.94756,-92.9483
NY10212A,41.93228517,-73.7534744
SC06761A,40.96958693,-122.437525
9EF812RA,30.4200526,-87.2868831
SF83202W,37.78817,-122.4017
ORE0027A,28.49353,-81.51418
1AT9593A,39.588328,-74.850153
IE24035Z,33.9883,-117.385
VG1004ZA,36.150064,-115.333954
FLB1902A,25.8456,-80.2883
A6C0175F,40.15297222,-83.1273611
LA03595C,33.66884,-117.89919
9AT3068A,34.18122222,-84.1285
SF44922A,37.42654167,-122.117661
AUR0036A,28.02576,-97.054
SC13309A,37.97779444,-121.27565
DA03935B,33.17293,-96.70068
DNE0121A,39.57129,-105.07458
1CU8916B,39.441719,-75.217425
DCS2596A,39.288774,-76.527896
N000004A,35.910345,-79.049229
NO02501B,29.264528,-89.354083
A5C0633A,38.808816,-94.504449
NJ08573A,39.917031,-74.164267
VG25006A,35.993247,-115.146695
9JK0580F,30.22888888,-81.5563889
SV00797A,34.15083173,-118.644649
SV00371X,34.43044491,-119.722812
VG09421A,36.82802501,-114.0094945
AR01481A,36.492709,-93.885765
9AT1708A,31.88683333,-85.1641944
8CH0140A,32.930868,-80.003683
NYI1003A,40.759015,-73.977632
7WAN022A,39.298383,-77.342531
CT11634B,41.67666666,-72.74916666
LI12612C,40.71361111,-73.6266667
7WAC526A,38.86695833,-77.07284444
A2H0023A,28.052167,-82.740222
CH89244A,41.246111,-89.412944
DCS2050A,39.084134,-77.30577
A1N0208A,45.569657,-92.629948
DA07506M,32.60861111,-97.35366667
FT01120A,42.96388,-83.68198
CC01400E,26.15947222,-97.74217361
PH69181A,31.725757,-111.060312
MT01257B,46.84932,-114.036821
NYS0609A,40.716817,-74.000823
3REA778A,42.61106167,-73.6045934
CH18476B,null,null
MT01041C,48.9222,-115.101
NJ06960A,41.003976,-74.008487
2LU4992A,41.0347,-76.0885
9JK0691Z,30.34744,-81.70047
9ME2883A,33.72389,-90.541
NY10206E,41.81277778,-73.7644444
A4J0705Z,40.17139,-80.10472
PH68106A,33.247088,-110.193943
9AT3589A,32.91237332,-84.44095665
NJS0899A,40.665104,-74.320811
MO02304A,38.717415,-90.445568
